VehRegNo,DistanceTraveled
NCKR-9516,7415.0
EPUB-5707,33661.0
56-6064,1760.0
56-6064,1762.0
56-6064,1761.0
56-6064,1763.0
56-6064,1760.0
56-6064,1762.0
56-6064,1761.0
56-6064,1763.0
NCWE-0430,6.0
NCWE-0430,6.0
NCWE-0430,6.0
NCWE-0430,6.0
NCWE-0430,6.0
NCWE-0430,6.0
SGCAX-1568,19473.0
CPAAN-3227,5796.0
50-6939,3308.0
50-6939,3355.0
50-6939,3308.0
50-6939,3355.0
130-9235,2.0
130-9235,2.0
130-9235,2.0
130-9235,2.0
130-9235,2.0
130-9235,2.0
130-9235,0.0
130-9235,0.0
130-9235,0.0
130-9235,0.0
130-9235,0.0
130-9235,0.0
130-9235,0.0
130-9235,0.0
130-9235,0.0
130-9235,0.0
130-9235,0.0
130-9235,0.0
SGAAV-3564,16432.0
SGAAV-3564,16432.0
WPXY-9787,3651.0
65-8295,14338.0
SGQN-0195,3737.0
SGQN-0195,3737.0
SPAAV-4182,25977.0
NPBEQ-0896,19260.0
WPPD-2547,122059.0
CPYF-9439,361210.0
EPBEQ-1485,22819.0
NWBEO-1779,23412.0
NWBEO-1779,23372.0
WPGD-8628,215313.0
WPBEP-0119,15733.0
NCXF-5589,5.0
EPBDE-8800,10227.0
EPBDE-8800,10227.0
WPPS-2531,19295.0
WPBDG-0402,10630.0
WPUB-3179,89944.0
WPUB-3179,89944.0
WPWE-3737,9925.0
NCBAO-3756,8104.0
WPGY-6534,43464.0
NPXZ-4157,79966.0
NWVH-4156,0.0
NWVH-4156,0.0
WPJP-7591,19676.0
NCQP-2300,7022.0
NWAAE-5173,9175.0
WPBAQ-6490,11290.0
WPBAQ-6490,11290.0
NWUB-4336,10000.0
WPKV-0588,15215.0
SGWB-7601,87371.0
SGYU-5180,15829.0
32-6152,3903.0
SPBEQ-1271,6027.0
WPKR-9736,9175.0
WPYU-4986,3720.0
SPLC-8468,28556.0
SPLC-8468,28556.0
WPKG-1636,9486.0
DPKJ-9362,24207.0
WPBEO-4091,19474.0
WPQV-3533,10378.0
WPQV-3533,10378.0
NWPS-4726,9269.0
NCXE-6727,3435.0
NCXE-6727,3435.0
500-1486,0.0
500-1486,0.0
500-1486,0.0
500-1486,0.0
EPXF-8305,10661.0
NCWF-5241,20979.0
226-1618,11069.0
WPAAN-1325,28560.0
WPAAN-1325,28567.0
WPAAN-1325,28265.0
WPAAN-1325,28272.0
WPQM-8419,5.0
WPQM-8419,72474.0
WPQM-8419,72474.0
WPQM-8419,5.0
WPQM-8419,72474.0
WPQM-8419,72474.0
WPQM-8419,5.0
WPQM-8419,72474.0
WPQM-8419,72474.0
WPQM-8419,268.0
WPQM-8419,72747.0
WPQM-8419,72747.0
130-9294,86169.0
WPUS-3210,3987.0
NWBDF-6436,56299.0
NWBDF-8360,10663.0
NWUS-8913,10133.0
NWBEO-2114,4934.0
WPCAT-0386,13840.0
NCBDC-3960,4184.0
112-4205,30090.0
500-3510,92732.0
500-3510,92736.0
NCBBH-9039,13250.0
WPAAV-4881,17241.0
WPBBU-2797,10620.0
WPWE-0164,40.0
WPGE-8612,13953.0
SPKN-3292,48059.0
WPHU-6500,4435.0
NWXU-9611,0.0
NWGY-9376,22436.0
NWGY-9376,22436.0
NWGY-9376,22436.0
NWGY-9376,22436.0
NWGY-9376,22436.0
SPXZ-8522,3920.0
SPYT-9832,180.0
EPVH-8007,5127.0
SPVN-3885,0.0
154-4708,60810.0
SPAAN-0932,10633.0
SPBDG-3115,8245.0
SPTX-6325,10189.0
EPBAR-3699,13373.0
SPAAE-4861,4158.0
56-8400,275091.0
56-8400,275091.0
135-9761,0.0
135-9761,0.0
135-9761,0.0
135-9761,0.0
135-9761,0.0
135-9761,45.0
135-9761,0.0
NPBEQ-2810,6666.0
54-5167,7792.0
SPABI-4863,10376.0
NPBEP-7271,11580.0
SPBEK-0413,8205.0
NPXF-6540,17724.0
SPKS-2372,1856.0
227-4230,0.0
227-4230,99.0
250-8800,12046.0
250-8800,12046.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
WPJM-4132,4.0
NCABI-8247,19334.0
NCABI-8247,19334.0
NCABI-8247,19334.0
WPPD-3264,93297.0
SPVH-4860,7742.0
SPVH-4860,7743.0
WPJP-3076,16109.0
SPBBT-1119,6058.0
SPBBT-9652,7468.0
SPXE-8540,13171.0
SPXE-8540,13184.0
SPBEN-1181,1411.0
SPBEQ-2288,4599.0
SPXE-8139,3830.0
SPXE-8139,3830.0
SPXE-8139,3830.0
SPXE-8139,3837.0
NWCAT-1509,6528.0
WPCAT-0681,23743.0
SPXY-9009,2657.0
WPVI-5133,2196.0
WPVI-5133,2203.0
150-6100,6746.0
150-6100,7393.0
150-6100,7408.0
150-6100,7454.0
150-6100,6746.0
150-6100,7393.0
150-6100,7408.0
150-6100,7454.0
150-6100,6746.0
150-6100,7393.0
150-6100,7408.0
150-6100,7454.0
150-6100,6746.0
150-6100,7393.0
150-6100,7408.0
150-6100,7454.0
NWJO-5473,2777.0
NWJO-5473,2777.0
NWJO-5473,2777.0
NWJO-5473,2777.0
130-9584,0.0
130-9584,0.0
130-9584,0.0
WPQV-4115,7535.0
WPQV-4115,7357.0
WPQV-4115,7298.0
WPJP-7085,5278.0
WPBDG-8126,653.0
WPBDG-8126,654.0
WPBDG-8126,628.0
WPBDG-8126,629.0
WPTF-5685,0.0
WPBEK-0927,10999.0
WPBEK-0927,10993.0
103-3996,4211.0
103-3996,4200.0
103-3996,4184.0
NPBAQ-2028,29375.0
NPBAQ-2028,29375.0
NWBDF-6123,5074.0
226-1283,122966.0
102-3565,9478.0
SPKN-3621,27525.0
102-3531,5624.0
102-3531,5627.0
WPAAV-3644,28272.0
UPBBU-7978,6701.0
UPQM-3071,7485.0
UPBEP-5790,91.0
WPPA-4134,33652.0
WPPA-4134,33652.0
WPJP-3083,11354.0
NWYF-9893,4692.0
NWYF-9893,4875.0
NWYF-9893,4692.0
NWYF-9893,4875.0
63-0988,494210.0
63-0988,494210.0
63-0988,494210.0
226-2602,14680.0
NCVI-3017,0.0
WPPC-0345,4774.0
WPBEQ-1539,1944.0
WPBEQ-1539,1936.0
202-8950,147279.0
202-8950,1.0
202-8950,35331.0
SGBEP-1849,4106.0
WPBBV-0224,47212.0
WPBBV-0224,0.0
WPBBV-0224,47212.0
WPBDF-7807,22710.0
WPBDF-7807,22714.0
SGYU-6683,13711.0
SGYU-6683,13713.0
SGYU-6683,13739.0
SGYU-6683,13741.0
NCPY-8722,26638.0
WPWE-2189,0.0
WPWE-2189,0.0
WPWE-2189,0.0
WPWE-2189,0.0
WPWE-2189,0.0
WPWE-2189,0.0
SGYF-3511,2513.0
SGYF-3511,2513.0
SGYF-3511,2513.0
SPPF-4598,98169.0
SPBBV-3745,7934.0
NWVI-2085,10542.0
NWVI-2085,10567.0
NWVI-2085,10573.0
NWVI-2085,10598.0
54-4540,0.0
54-4540,0.0
54-4540,0.0
SGBAQ-9973,4898.0
WPCAX-1764,18563.0
WPVH-7698,6432.0
SPBDD-8489,10623.0
SPBDD-8489,10625.0
NPWE-3607,0.0
NPWE-3607,0.0
NPBAQ-1266,0.0
NPBAQ-1266,0.0
NPBAQ-1266,0.0
NPBAQ-1266,0.0
NPBAQ-1266,0.0
NPBAQ-1266,0.0
WPUA-9572,18587.0
SGUS-8112,5912.0
SGUS-8112,5912.0
SGUS-8112,5905.0
SGUS-8112,5905.0
SGUS-8112,5905.0
SGUS-8112,5905.0
NCQR-5623,30027.0
NCQR-5623,30027.0
NWBBU-1222,14866.0
WPKF-7304,9816.0
NPGQ-2292,3991.0
NPGQ-2292,3990.0
NPGQ-2292,3991.0
NPTF-8298,9599.0
NPTF-8298,9599.0
NCXZ-3542,80.0
NCXZ-3542,80.0
NCXZ-3542,80.0
EPAAF-0080,63840.0
WPKD-4779,7228.0
WPPF-8556,13633.0
WPJE-0434,100.0
WPCAB-3096,16008.0
WPKK-5831,367.0
WPCAX-1085,5592.0
NPHN-9299,9647.0
NPHN-9299,9647.0
NPHN-9299,
NPBBU-0579,0.0
NPBEO-9034,9300.0
NCYU-4766,3055.0
WPKN-6538,96656.0
NPBEQ-6632,244.0
WPYU-4644,14406.0
WPYU-4644,14413.0
WPPB-7699,23837.0
NPBDF-5740,5214.0
EPBBT-7286,14187.0
53-6279,2591.0
NPBBS-1730,5907.0
NPDAC-7233,14985.0
NCVH-9047,5026.0
WPPY-8858,31672.0
SPHR-7514,0.0
NPABI-7728,5766.0
NPBDF-9607,10279.0
WPWE-0683,1386.0
WPKF-8453,5415.0
SPBBU-3220,3102.0
NPVH-7922,0.0
NPVH-7922,100.0
WPPY-8827,16644.0
NPXX-7573,6121.0
NPXX-7573,6121.0
NPXX-7573,6121.0
NPXX-7573,6121.0
NPXX-7573,9121.0
NPXX-7573,9121.0
WPBEK-0747,5264.0
WPHR-4263,25960.0
WPPD-4170,2583.0
NCXZ-3924,181.0
NPMH-8284,1.0
NPMH-8284,1.0
SPPP-9983,8042.0
WPWD-5212,7716.0
NPBDC-5866,0.0
WPCAD-1639,2522.0
SPBAR-2789,11463.0
SPBAR-2789,11465.0
NCUR-0043,11523.0
NCUR-0043,11524.0
SPPY-9603,5658.0
NCJO-8003,3120.0
WPML-6973,0.0
SPXF-5875,0.0
SPXF-5875,0.0
SPXF-5875,0.0
SPXF-5875,0.0
NCYU-7362,17084.0
SPUB-5361,6120.0
SPUB-5361,6121.0
WPCAW-9922,11044.0
SPBEO-1397,6539.0
SPBEO-1397,6461.0
WPBEP-6796,10888.0
SPML-6923,45367.0
SPML-6923,45414.0
WPBEQ-0147,62920.0
SPBEO-5784,2953.0
SPBEO-5784,3353.0
WPYU-3573,3159.0
SPYF-9509,0.0
SPYF-9509,0.0
SGYT-5763,0.0
SGYT-5763,0.0
SGYT-5763,0.0
WPQV-5194,11900.0
WPQV-5194,11900.0
WPQV-5194,11900.0
WPQV-5194,11900.0
WPKS-0309,14629.0
WPAAV-4487,76625.0
WPUA-9307,0.0
WPUA-9307,0.0
WPUA-9307,0.0
WPUA-9307,0.0
SGABO-8456,8934.0
SGABO-8456,8939.0
SGABO-8456,8932.0
SGABO-8456,8937.0
SGAAE-5578,0.0
SGJP-7957,2155.0
SGYU-6746,0.0
SGYU-6746,0.0
SPXZ-2022,18110.0
NPXE-3467,1.0
NPXE-3467,1.0
SGWF-7553,6753.0
SGWF-7553,6743.0
SPBEP-4438,7538.0
SGBDE-3232,7294.0
SGBDE-3232,7276.0
UPAAM-3221,10644.0
UPAAM-3221,10644.0
UPAAM-3221,10644.0
UPAAM-3221,10644.0
UPGY-5434,48970.0
51-8991,12563.0
NPXF-5535,6140.0
NPBBT-3062,9357.0
UPTB-2767,10882.0
206-9621,10.0
NPXY-8435,11270.0
NPVH-7193,4.0
140-1564,0.0
140-1564,0.0
140-1564,0.0
140-1564,0.0
140-1564,0.0
140-1564,0.0
WPCAT-0251,34489.0
WPPF-8475,11548.0
NPBDF-6278,7242.0
NPBDF-6278,7239.0
NPBAQ-8253,0.0
WPKD-9969,174252.0
UPYU-4715,4627.0
SGBBT-1035,5530.0
88-2196,3.0
88-2196,0.0
NWVH-8226,32168.0
WPJN-4556,3870.0
EPABJ-0688,38860.0
SGHQ-8604,30866.0
SGHQ-8604,30866.0
SGBDB-7842,8561.0
SGVH-6022,4033.0
UPHR-2152,2163.0
SGLH-5539,6900.0
WPBDE-7699,6950.0
227-0282,13278.0
WPMM-3740,0.0
WPMM-3740,24009.0
WPNC-1056,62210.0
WPNC-1056,62210.0
59-1059,11205.0
59-1059,11205.0
WPJQ-2302,30020.0
WPBDF-6105,5287.0
WPUS-6314,49640.0
WPUS-6314,9610.0
WPUS-6314,49645.0
WPUS-6314,9636.0
WPUS-6314,49640.0
WPUS-6314,9610.0
WPUS-6314,49645.0
WPUS-6314,9636.0
SPVI-0871,7821.0
250-9266,13057.0
30-1186,354577.0
WPKD-6274,1000.0
WPGL-8633,62327.0
WPGL-8633,62327.0
WPGL-8633,62327.0
WPGL-8633,62327.0
WPGL-8633,62327.0
WPGL-8633,62327.0
WPJQ-2291,433394.0
WPGL-7983,9280.0
WPBDF-4257,10036.0
40-0601,1489.0
WPYG-3616,20999.0
WPJP-6576,20.0
NPWE-1404,6471.0
59-4687,257298.0
WPCAX-0822,8991.0
WPVI-0510,4866.0
WPHR-1621,0.0
WPHR-1621,0.0
WPBAR-6883,7310.0
WPBAR-6883,7304.0
WPVG-2496,1.0
WPVG-2496,1.0
WPBDG-0495,34173.0
WPBEP-2699,4338.0
90-5939,7382.0
90-5939,7388.0
CPML-0921,50000.0
158-5957,294.0
158-5957,300.0
158-5957,294.0
WPJP-6337,0.0
WPYF-9038,79353.0
WPPP-8778,10871.0
WPXZ-3385,2264.0
31-2021,6582.0
31-2021,6616.0
253-9464,8486.0
WPTF-0579,0.0
WPTF-0579,18843.0
NWPX-0403,14452.0
WPAAV-5024,18472.0
NWHP-7385,8533.0
SGXZ-2336,12360.0
NWTG-2313,14918.0
NWABI-8692,67517.0
NPBEO-9649,8111.0
SGKF-8662,10357.0
SGXX-1950,0.0
SGAAN-0973,18554.0
SGMW-7156,0.0
SGMW-7156,0.0
WPAAN-1924,7978.0
202-9021,5073.0
202-9021,5073.0
202-9021,5073.0
202-9021,5073.0
SGNB-5181,1422612.0
SGPF-8570,10971.0
SGYS-0677,300.0
SGYS-0677,300.0
SGYF-8573,0.0
SGYG-0708,0.0
SGBBU-7056,5351.0
SGBBU-5066,14267.0
SGLG-9432,20243.0
NCXV-9825,1651.0
NCXV-9825,1663.0
SGQC-8209,0.0
SGGV-9981,10978.0
SGGV-9981,10981.0
SGXF-7890,10333.0
206-9561,72815.0
NCUZ-1838,12581.0
SGBDG-8317,11740.0
NCXZ-6761,8878.0
NCBBO-7244,9770.0
NCYE-8923,199.0
250-8727,12588.0
250-8727,12587.0
250-8727,12590.0
NCTE-7104,6948.0
NCTE-7104,6948.0
NCTE-7104,6934.0
NCTE-7104,6934.0
NCLC-8842,2176.0
UPBBV-4800,6579.0
NCLE-7399,9333.0
NCLE-7399,9337.0
15-4779,3670.0
15-4779,3670.0
15-4779,3670.0
WPPH-5272,20765.0
WPBDE-9394,6359.0
56-5900,33679.0
56-5900,33679.0
NCBBT-7840,46635.0
NCBBT-7840,4509.0
SGBAP-6838,0.0
WPYU-8393,80025.0
WPYU-8393,80025.0
SGBEP-6599,4496.0
SGHR-2385,9990.0
NWQV-5326,1698.0
NWQV-5326,1703.0
CPBEQ-5106,9381.0
CPBEQ-5106,9381.0
CPBEQ-5106,9389.0
CPBEQ-5106,9389.0
CPBEQ-5106,9385.0
CPBEQ-5106,9385.0
CPBEQ-5106,9393.0
CPBEQ-5106,9393.0
CPBEQ-5106,9390.0
CPBEQ-5106,9390.0
CPBEQ-5106,9398.0
CPBEQ-5106,9398.0
CPTF-2050,0.0
CPTF-2050,0.0
CPUC-2983,4039.0
SGAAN-0924,16654.0
SGAAN-0924,16654.0
SGAAN-0924,13654.0
SGAAN-0924,13654.0
UPBBU-8755,8598.0
UPBEP-6811,13281.0
UPBEK-7958,7457.0
UPBEK-7958,7457.0
WPDAC-6708,19687.0
UPABJ-1286,7818.0
SGYU-5303,5947.0
SGYU-5303,26282.0
SGYU-5303,5947.0
SGYU-5303,26282.0
SGYU-5303,5947.0
SGYU-5303,26282.0
UPQI-6073,0.0
WPKK-4358,3882.0
WPKN-2324,4432.0
WPKN-2324,4430.0
WPKN-2324,4424.0
WPKN-2324,4422.0
EPML-8482,0.0
EPXF-6017,11224.0
EPXF-6017,11226.0
EPBBV-1764,0.0
EPBBV-1764,0.0
87-0107,7659.0
87-0107,7655.0
87-0107,7668.0
87-0107,7664.0
EPXF-4544,19503.0
EPBEM-5287,13813.0
EPBDF-7609,11419.0
EPXG-3617,15701.0
EPXG-3617,15521.0
EPVI-0101,10373.0
WPBBT-2604,9858.0
NCBEN-7234,6086.0
NCBEN-7234,6086.0
NCBEN-7234,6061.0
NCBEN-7234,6061.0
WPXZ-0025,10120.0
WPPU-9421,75512.0
WPAAV-3469,2350.0
WPGY-5764,121346.0
NWBEP-0065,5452.0
NWBEP-0065,5453.0
WPJQ-2286,31487.0
NCLM-6665,15312.0
61-4922,66022.0
61-4922,66043.0
61-4922,66019.0
61-4922,66040.0
WPXZ-2339,4372.0
158-6162,100000.0
41-6324,984080.0
NWJS-7706,3027.0
NWJS-7706,3027.0
NWJS-7706,3027.0
EPABI-5103,53052.0
301-0692,0.0
NWBEP-6542,1646.0
SGBBT-7579,3265.0
SGQY-5255,15514.0
SGQY-5255,15460.0
SGJP-7573,0.0
SGJP-7573,0.0
NWTF-5848,11156.0
SGHA-6996,9088.0
SGHA-6996,9092.0
EPBDG-2449,8451.0
NWPU-9774,3737.0
NWVH-4266,0.0
NWVH-4266,0.0
NWQR-7047,6643.0
EPUB-3115,0.0
EPBBT-6693,10000.0
NWBED-1429,3957.0
NWBED-1429,3959.0
NWBED-1429,3958.0
NWBED-1429,3960.0
140-5472,0.0
140-5472,0.0
EPWD-6694,607.0
WPUB-2656,0.0
WPUB-2656,0.0
SGJK-0025,0.0
SGJK-0025,0.0
EPUB-6934,8694.0
EPUB-6934,8696.0
NWDAC-6846,31558.0
SGBEK-9739,11533.0
SGBEK-9739,11533.0
NWWE-1398,4314.0
NWWE-1398,85686.0
EPABI-8099,11452.0
SGQD-0882,5000.0
NWBBT-5796,10974.0
NWPY-8952,13083.0
253-1597,18085.0
NWYG-0720,1.0
NWAAM-1588,2893.0
WPTF-6508,0.0
WPTF-6508,0.0
NWVG-1266,3602.0
154-3171,854.0
NWBAQ-1584,15347.0
NWBAQ-1584,15347.0
WPAAE-9215,56835.0
WPXZ-4491,10288.0
WPXZ-4491,10288.0
NWBBT-8428,9126.0
52-5666,14490.0
WPBEQ-9162,8970.0
WPBEQ-9162,8970.0
WPBEQ-9162,8970.0
130-8504,89345.0
CPUB-5262,9147.0
UPBEO-7898,7277.0
131-1557,23339.0
131-1557,23333.0
WPBEQ-9205,5595.0
WPBEQ-9205,5606.0
CPBEP-5832,17165.0
UPQR-6060,0.0
UPQR-6060,0.0
NWBEO-7155,14047.0
WPKD-6435,6078.0
150-0804,7384.0
150-0804,7384.0
150-0804,7385.0
WPDAC-6841,3638.0
WPLM-6677,3489.0
WPLM-6677,3489.0
WPVH-7939,3623.0
118-9394,7288.0
118-9394,7288.0
WPKX-6953,8758.0
WPKX-6953,8758.0
NCAAV-6793,5574.0
201-5550,41612.0
201-5550,41612.0
WPYU-5744,3432.0
WPUB-4729,48851.0
159-4075,27.0
159-4075,29.0
159-4075,29.0
WPXF-9853,4185.0
WPXF-9853,4186.0
WPXF-9853,4187.0
WPXF-9853,4188.0
WPXF-9853,4187.0
WPXF-9853,4188.0
WPXF-9853,4187.0
WPXF-9853,4188.0
WPXF-9853,4187.0
WPXF-9853,4188.0
WPBAO-5166,61390.0
WPTF-5917,90059.0
WPTF-5917,90059.0
WPTF-5917,90055.0
WPTF-5917,90055.0
UPABI-9196,9390.0
WPBDF-4337,722.0
WPBDF-4935,9081.0
UPQR-5720,1880.0
WPWE-2682,49398.0
WPWE-2682,49398.0
SGLK-5638,15851.0
WPXZ-5331,10828.0
EPGK-5414,1.0
EPGK-5414,1.0
WPYG-1538,11478.0
WPBDD-5553,7163.0
WPBDD-5553,7163.0
WPMK-7922,0.0
WPMK-7922,0.0
WPHR-3328,1.0
WPHR-3328,1.0
WPHR-3328,1.0
WPHR-3328,1.0
WPHR-3328,1.0
WPHR-3328,1.0
WPHR-3328,1.0
WPHR-3328,1.0
WPAAE-2163,14800.0
WPAAE-2163,14800.0
WPBEP-5580,11078.0
WPBEP-5580,11078.0
SPBDF-4099,6558.0
NWUB-4942,16478.0
NWCAX-1115,7044.0
NWXY-3881,6510.0
NWWE-8263,0.0
NWQN-0187,2227.0
NWYU-4313,937.0
NCABI-5102,4538.0
NCABI-5102,4539.0
NCABI-5102,4514.0
WPLH-8905,1.0
WPLH-8905,0.0
WPLH-8905,1.0
WPLL-1558,42932.0
NCUA-0433,0.0
NWUT-1811,0.0
NWBAQ-9613,13503.0
NWBAQ-9613,
WPPX-0496,6760.0
NCGY-0264,33204.0
NCGY-0264,33204.0
NCMM-4481,0.0
NCGM-0872,0.0
UPNC-8280,276098.0
UPNC-8280,276097.0
UPNC-8280,276093.0
UPNC-8280,276093.0
WPGC-6887,9942.0
WPGC-6887,9942.0
WPBEO-2777,10124.0
WPPX-0390,14925.0
WPPX-0390,14925.0
WPYR-8418,3949.0
WPXF-6642,5206.0
WPXF-6642,5206.0
NCQR-4950,0.0
NCQR-4950,0.0
UPQV-4097,0.0
NWYF-6578,260.0
WPYU-5249,2924.0
WPHQ-4501,0.0
WPHQ-4501,0.0
WPHQ-4501,0.0
WPHQ-4501,0.0
UPABO-8011,11088.0
NCBDH-2103,29809.0
WPXF-8513,2494.0
NWWU-2552,0.0
NWWU-2552,0.0
NWWU-2552,0.0
UPJL-8248,405.0
UPJL-8248,406.0
UPJL-8248,405.0
UPJL-8248,406.0
SPUS-8681,1543.0
WPYS-7978,87558.0
WPYS-7978,87558.0
WPBBT-5304,60675.0
WPBBT-5304,60663.0
WPBBT-5304,60663.0
NCBDA-3934,3547.0
NCBDA-3934,3573.0
NCBDA-3934,3586.0
UPBBT-1535,10462.0
UPYF-9271,0.0
NCBBT-8179,7707.0
WPAAE-6157,82728.0
NCWE-9242,4851.0
UPKF-7401,9272.0
UPBAS-1108,9448.0
WPML-6988,0.0
WPXG-4957,5.0
WPXG-4957,0.0
WPBDF-4426,15502.0
WPBDF-4426,15502.0
WPBDF-4426,15488.0
WPBDF-4426,15488.0
WPJR-2878,0.0
WPJR-2878,0.0
WPJR-2878,0.0
139-9855,1937.0
CPXF-4253,6846.0
WPVH-9144,0.0
WPHQ-9745,1771.0
WPGW-7846,6461.0
WPGW-7846,6475.0
WPGW-7846,6422.0
WPGW-7846,6436.0
EPHA-3899,27.0
EPVH-9834,4006.0
EPKB-9699,7932.0
EPUC-0312,6628.0
EPUC-0312,6636.0
EPXF-6386,35306.0
EPUS-9817,12428.0
154-6289,1.0
WPML-6493,12239.0
NPXF-5759,0.0
NPXF-5759,0.0
NPXF-5759,0.0
NPXF-5759,0.0
NPXF-5759,0.0
NPXF-5759,0.0
NPXF-5759,0.0
NPXF-5759,0.0
NPXF-5759,0.0
NPBDE-9905,11066.0
NPUB-5022,12247.0
NPUB-5022,12255.0
NPHS-3825,1.0
NPBBT-2314,3550.0
NPWE-3733,4765.0
NPBBT-3178,5777.0
NPXF-6765,2118.0
124-9777,3026.0
SPGZ-0983,1.0
38-4925,854.0
38-4925,854.0
WPCAX-1575,657.0
NCBDG-7642,11046.0
NCBAP-8728,4537.0
NCBEO-1146,9525.0
NCBEP-9311,8291.0
NCBEP-9311,8293.0
NCLK-5596,22041.0
WPVI-0369,90000.0
WPXZ-1441,0.0
WPXZ-1441,0.0
WPXZ-1441,0.0
WPXZ-1441,0.0
WPXZ-1441,0.0
WPXZ-1441,0.0
WPXZ-1441,0.0
WPXZ-1441,0.0
WPXZ-1441,0.0
WPXZ-1441,0.0
WPXZ-1441,0.0
WPXZ-1441,0.0
SPBEO-6756,6107.0
NCXZ-2781,29611.0
WPYV-0496,11741.0
WPXE-7585,3546.0
NWLE-7795,0.0
48-0651,51216.0
NWUB-9797,0.0
NWXG-7833,14015.0
NCTF-8584,1.0
NCTF-8584,1.0
NCTF-8584,1.0
EPBAR-8079,9262.0
EPYG-7928,88408.0
EPYG-7928,88407.0
EPQR-5532,2776.0
EPBDF-6566,13748.0
NWUT-4224,0.0
NWUT-4224,0.0
253-7296,2485.0
154-5144,0.0
154-5144,0.0
WPCAD-4814,24178.0
EPMK-5100,2921.0
NPUS-9755,15007.0
WPQI-5818,0.0
WPUS-8134,305.0
EPDAC-6766,30976.0
SGBDG-2726,6701.0
UPHS-2764,9220.0
UPHQ-6321,2.0
UPYG-0026,5308.0
EPBBU-4951,25003.0
NPWE-5944,11020.0
150-3825,0.0
251-0233,276705.0
NPVH-9865,0.0
NPVH-9865,0.0
NPBER-1738,3766.0
NPBER-1738,3768.0
NPLJ-2230,69266.0
NPXF-3658,10451.0
NPYU-4978,15489.0
NPYU-4978,15492.0
WPNF-6895,135278.0
WPNF-6895,135278.0
SPABO-9221,14032.0
WPBEJ-9149,9098.0
WPBEP-9410,12959.0
WPYU-5556,12349.0
WPBAQ-4001,2496.0
WPKD-7583,7592.0
NWBEX-0211,5560.0
WPAAV-4382,6094.0
WPBDG-7589,19737.0
WPQR-7691,23901.0
WPQR-7691,23901.0
WPQR-7691,23901.0
WPUS-9532,0.0
WPUS-9532,0.0
WPUS-9532,0.0
WPUS-9532,0.0
WPAAM-9605,0.0
WPAAM-9605,0.0
WPAAM-9605,0.0
WPAAM-9605,0.0
WPHS-5151,0.0
WPHS-5151,0.0
WPHS-5292,31295.0
WPAAV-3666,11949.0
WPAAV-3666,11955.0
WPBBT-8924,22869.0
WPJP-7580,488.0
WPUS-1083,0.0
WPUS-1083,0.0
WPUS-1083,218.0
WPUS-1083,218.0
WPKN-1386,4624.0
WPUC-0263,0.0
NWMN-6355,41193.0
226-1311,0.0
226-1311,
SGTZ-3122,0.0
SGTZ-3122,0.0
SGLJ-1305,2394.0
SGLJ-1305,2368.0
NWBDG-2436,8257.0
NWVH-9847,375.0
NWYF-9085,0.0
NWYF-9085,0.0
NWYF-9085,0.0
NWYF-9085,0.0
SGYU-6176,6522.0
SGYU-6176,6522.0
NWYU-4431,632.0
NWYF-9851,4849.0
WPJP-6769,2953.0
WPJP-6769,2953.0
WPCAS-9576,8085.0
WPAAV-4457,37766.0
WPBDG-4942,9854.0
WPBEM-8413,12098.0
WPBEM-8413,12113.0
WPGE-2075,3569.0
WPXZ-3592,8592.0
WPXZ-3592,8611.0
WPUB-1321,9327.0
WPUB-1321,9332.0
WPUB-1321,9298.0
WPUB-1321,9303.0
16-2000,5009.0
WPML-9066,2091.0
WPKK-2094,12485.0
WPGE-7925,71161.0
WPABI-8455,5905.0
WPABI-8455,5903.0
WPMK-8192,2.0
WPMK-8192,2.0
WPBDF-7682,20327.0
NCLC-9025,9327.0
WPUB-3603,8.0
WPUB-3603,42931.0
WPUB-3603,6.0
WPGB-7323,861.0
WPUD-4493,14330.0
WPWE-8049,87062.0
WPQU-6297,9145.0
WPQU-6297,9145.0
WPJE-0470,556.0
WPJQ-5963,11762.0
WPJQ-5963,366775.0
SPLM-1348,41610.0
SPBBU-2006,7489.0
SPBBU-2006,7489.0
SPJP-7546,0.0
SPJP-7546,0.0
SPUB-5172,7512.0
WPVI-9586,12691.0
WPVI-9586,12691.0
SPBEQ-4442,9513.0
SPBEQ-4442,9517.0
SPBEI-9861,8083.0
SPUB-5434,17563.0
SPXF-5596,13131.0
SPXF-5596,13131.0
SPBBT-5739,16754.0
SPBBT-5739,16754.0
SPBEO-6698,19024.0
SPBEO-9063,4907.0
SPBEO-9063,4907.0
SPBBU-3614,12208.0
WPAAE-4956,9234.0
WPHR-7216,8644.0
WPHR-7216,8663.0
WPHR-7216,8600.0
WPHR-7216,8619.0
54-8909,1232986.0
WPPS-0672,13345.0
WPPS-0672,13347.0
WPAAE-5596,150.0
WPAAE-5596,150.0
WPYV-2028,45057.0
WPBEQ-8524,12763.0
WPBEQ-8524,12770.0
WPBEQ-8524,12803.0
